Season,TeamID,Team,E/W,Conference Finalist,G,W,L,W/L,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Age,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%.1,TOV%.1,DRB%,FT/FGA.1,Attendance,"(0, 0)","(0, 1)","(0, 2)","(1, 0)","(1, 1)","(1, 2)","(2, 0)","(2, 1)","(2, 2)","(0, 0, 0)","(0, 0, 1)","(0, 0, 2)","(0, 1, 0)","(0, 1, 1)","(0, 1, 2)","(0, 2, 0)","(0, 2, 1)","(0, 2, 2)","(1, 0, 0)","(1, 0, 1)","(1, 0, 2)","(1, 1, 0)","(1, 1, 1)","(1, 1, 2)","(1, 2, 0)","(1, 2, 1)","(1, 2, 2)","(2, 0, 0)","(2, 0, 1)","(2, 0, 2)","(2, 1, 0)","(2, 1, 1)","(2, 1, 2)","(2, 2, 0)","(2, 2, 1)","(2, 2, 2)",Standings_Bucket,Standings_Bucket_Next
1991,10,Golden State Warriors,1,0,82,44,38,1.1578947370000001,241.5,43.2,89.6,0.48200000000000004,2.7,8.4,0.322,40.5,81.3,0.499,25.9,34.1,0.758,15.8,30.2,46.0,26.4,8.9,5.3,18.7,26.9,115.0,26.5,45,37,1.63,0.09,1.72,111.9,110.3,103.6,0.376,0.109,0.5589999999999999,0.504,13.7,31.0,0.294,0.504,13.7,64.1,0.294,616025,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1992,10,Golden State Warriors,1,0,82,55,27,2.0370370369999997,242.4,45.9,90.6,0.507,3.1,9.3,0.33299999999999996,42.8,81.3,0.527,23.7,31.8,0.746,13.9,29.0,42.8,25.2,10.4,4.6,16.5,25.0,118.7,25.5,50,32,3.9,-0.14,3.77,113.6,109.9,103.4,0.35100000000000003,0.10300000000000001,0.568,0.524,13.6,31.8,0.262,0.524,13.6,64.2,0.262,616025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1993,10,Golden State Warriors,1,0,82,34,48,0.708333333,242.7,42.4,88.0,0.48200000000000004,3.6,10.4,0.35,38.7,77.6,0.499,21.6,30.1,0.7170000000000001,14.9,29.1,43.9,24.5,8.5,4.7,17.7,25.1,109.9,25.0,38,44,-0.99,0.05,-0.94,109.2,110.2,99.5,0.342,0.11800000000000001,0.5429999999999999,0.502,14.9,34.2,0.245,0.502,14.9,67.0,0.245,616025,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
1994,10,Golden State Warriors,1,0,82,50,32,1.5625,241.2,42.8,87.1,0.49200000000000005,3.5,10.5,0.33899999999999997,39.3,76.7,0.512,18.6,28.1,0.664,14.4,29.2,43.6,26.8,9.8,6.2,17.5,21.8,107.9,25.0,46,36,1.74,0.01,1.76,108.3,106.5,99.1,0.322,0.12,0.542,0.512,14.9,32.9,0.214,0.512,14.9,64.4,0.214,616025,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
1995,10,Golden State Warriors,1,0,82,26,56,0.46428571399999996,242.7,39.2,83.8,0.46799999999999997,6.7,19.5,0.341,32.6,64.3,0.507,20.6,29.2,0.7040000000000001,13.4,28.9,42.3,24.6,7.9,4.8,18.3,22.0,105.7,26.0,27,55,-5.41,0.51,-4.9,106.7,112.2,97.9,0.348,0.233,0.547,0.508,15.9,30.3,0.245,0.508,15.9,66.5,0.245,616025,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2
1996,10,Golden State Warriors,1,0,82,36,46,0.7826086959999999,240.9,37.3,81.7,0.456,5.5,14.6,0.373,31.8,67.1,0.474,21.6,28.5,0.759,14.3,27.9,42.2,23.0,8.6,5.7,16.4,22.4,101.6,27.0,37,45,-1.45,0.03,-1.42,108.4,109.9,93.4,0.349,0.179,0.539,0.489,14.8,33.9,0.265,0.489,14.8,67.2,0.265,616025,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1997,10,Golden State Warriors,1,0,82,30,52,0.576923077,242.7,36.5,80.1,0.456,5.9,16.6,0.353,30.7,63.5,0.483,20.7,26.6,0.778,13.2,27.5,40.8,22.2,7.5,4.4,17.2,21.8,99.6,26.7,28,54,-4.71,-0.2,-4.9,107.2,112.2,91.9,0.332,0.20800000000000002,0.5429999999999999,0.493,15.8,32.3,0.258,0.493,15.8,67.5,0.258,621844,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1987,11,Houston Rockets,1,0,82,42,40,1.05,241.2,42.3,88.6,0.47700000000000004,1.1,4.0,0.275,41.2,84.6,0.48700000000000004,21.3,28.7,0.741,14.5,30.3,44.8,27.2,8.0,6.8,16.9,24.1,106.9,26.1,44,38,1.0,-0.4,0.6,106.5,105.5,99.9,0.324,0.045,0.528,0.483,14.3,33.5,0.24,0.483,14.3,68.0,0.24,660175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1988,11,Houston Rockets,1,0,82,46,36,1.277777778,240.0,42.3,89.7,0.47100000000000003,0.8,3.5,0.237,41.4,86.1,0.48100000000000004,23.6,30.3,0.78,15.1,30.9,46.0,23.6,8.7,6.1,16.7,22.7,109.0,27.7,45,37,1.39,-0.57,0.82,107.1,105.7,101.8,0.33799999999999997,0.04,0.529,0.47600000000000003,13.9,33.1,0.263,0.47600000000000003,13.9,66.7,0.263,681051,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1989,11,Houston Rockets,1,0,82,45,37,1.2162162159999999,242.1,41.6,87.8,0.474,2.0,6.4,0.314,39.6,81.4,0.48700000000000004,23.3,30.8,0.755,14.8,31.1,45.9,24.6,9.6,6.1,19.1,24.7,108.5,26.8,44,38,0.95,-0.73,0.22,105.7,104.8,101.8,0.35100000000000003,0.073,0.535,0.486,15.9,33.3,0.265,0.486,15.9,69.0,0.265,680728,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1990,11,Houston Rockets,1,0,82,41,41,1.0,241.5,42.5,88.4,0.48,1.9,6.0,0.312,40.6,82.4,0.493,19.9,27.6,0.72,14.8,32.2,47.0,26.8,9.9,6.7,18.5,23.6,106.7,27.9,45,37,1.46,0.24,1.71,104.8,103.4,101.2,0.313,0.068,0.531,0.491,15.5,33.1,0.225,0.491,15.5,69.2,0.225,649702,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1991,11,Houston Rockets,1,0,82,52,30,1.733333333,242.1,40.7,89.2,0.456,2.2,7.6,0.295,38.5,81.6,0.47100000000000003,19.6,25.4,0.7709999999999999,15.1,29.6,44.8,24.0,8.7,4.4,17.3,21.8,103.2,27.3,50,32,3.5,-0.23,3.27,107.4,103.9,98.5,0.302,0.136,0.53,0.489,14.5,34.4,0.22399999999999998,0.489,14.5,66.9,0.22399999999999998,613230,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1992,11,Houston Rockets,1,0,82,42,40,1.05,242.4,39.9,84.1,0.475,4.0,11.7,0.34299999999999997,35.9,72.4,0.496,18.2,24.6,0.738,13.1,29.7,42.8,25.1,8.0,7.0,16.8,21.6,102.0,28.0,36,46,-1.72,-0.22,-1.94,106.2,108.0,95.1,0.293,0.139,0.537,0.499,15.0,30.9,0.21600000000000003,0.499,15.0,66.4,0.21600000000000003,592790,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
1993,11,Houston Rockets,1,0,82,55,27,2.0370370369999997,241.2,40.0,82.2,0.486,4.7,13.1,0.361,35.3,69.2,0.51,19.3,25.5,0.758,12.0,30.9,42.9,25.8,8.3,6.6,15.8,20.7,104.0,27.4,53,29,4.23,-0.66,3.57,109.6,105.2,94.4,0.31,0.159,0.557,0.515,14.5,30.0,0.235,0.515,14.5,68.5,0.235,554210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,11,Houston Rockets,1,1,82,58,24,2.416666667,241.2,39.0,82.1,0.475,5.2,15.7,0.33399999999999996,33.8,66.4,0.508,17.9,24.1,0.743,11.3,31.9,43.2,25.5,8.7,5.9,16.3,20.1,101.1,28.1,53,29,4.32,-0.12,4.19,105.9,101.4,95.0,0.294,0.191,0.545,0.507,15.0,27.6,0.218,0.507,15.0,69.7,0.218,615227,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1995,11,Houston Rockets,1,1,82,47,35,1.342857143,240.6,38.5,80.2,0.48,7.9,21.4,0.368,30.6,58.8,0.521,18.6,24.9,0.7490000000000001,10.7,29.8,40.5,25.1,8.8,6.3,16.1,20.9,103.5,28.5,47,35,2.12,0.2,2.32,109.7,107.4,94.2,0.31,0.267,0.568,0.529,15.0,26.9,0.23199999999999998,0.529,15.0,67.7,0.23199999999999998,653389,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1996,11,Houston Rockets,1,0,82,48,34,1.411764706,241.5,37.5,81.0,0.46399999999999997,7.8,21.5,0.36200000000000004,29.8,59.5,0.501,19.6,25.7,0.765,11.2,29.9,41.1,24.2,7.9,5.8,15.2,21.4,102.5,29.0,46,36,1.74,-0.12,1.63,109.3,107.4,93.2,0.317,0.265,0.555,0.512,14.1,26.9,0.243,0.512,14.1,68.6,0.243,667840,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1997,11,Houston Rockets,1,1,82,57,25,2.28,242.1,37.0,79.1,0.46799999999999997,8.2,22.4,0.365,28.9,56.6,0.509,18.3,24.3,0.755,11.3,31.3,42.6,24.5,8.4,4.2,16.6,19.6,100.6,30.8,54,28,4.48,-0.62,3.85,108.8,104.0,91.6,0.307,0.284,0.56,0.52,15.6,28.4,0.23199999999999998,0.52,15.6,71.4,0.23199999999999998,667685,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1987,12,Indiana Pacers,0,0,82,41,41,1.0,243.0,42.1,89.3,0.47200000000000003,1.1,3.9,0.297,41.0,85.5,0.479,20.7,26.5,0.782,13.8,30.0,43.9,26.5,8.5,3.8,15.6,25.6,106.1,25.9,39,43,-0.65,0.47,-0.17,106.0,106.6,98.8,0.29600000000000004,0.043,0.525,0.478,13.4,30.5,0.23199999999999998,0.478,13.4,68.8,0.23199999999999998,521007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1988,12,Indiana Pacers,0,0,82,38,44,0.8636363640000001,240.3,41.9,87.2,0.48,2.0,5.9,0.336,39.9,81.3,0.491,18.9,24.2,0.78,13.1,30.0,43.1,24.1,7.5,4.2,16.1,24.9,104.6,25.7,39,43,-0.79,0.62,-0.18,106.6,107.4,98.0,0.27699999999999997,0.068,0.535,0.49200000000000005,14.1,30.1,0.21600000000000003,0.49200000000000005,14.1,67.9,0.21600000000000003,502244,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
1989,12,Indiana Pacers,0,0,82,28,54,0.518518519,242.1,41.3,84.7,0.48700000000000004,2.5,7.5,0.32799999999999996,38.8,77.2,0.503,21.9,27.7,0.789,13.0,30.5,43.4,24.5,6.9,5.1,18.9,25.7,106.9,25.2,30,52,-4.17,1.17,-3.0,106.8,111.0,99.2,0.32799999999999996,0.08900000000000001,0.552,0.502,16.3,31.5,0.258,0.502,16.3,66.0,0.258,335298,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
1990,12,Indiana Pacers,0,0,82,42,40,1.05,242.4,41.2,83.0,0.49700000000000005,3.6,9.4,0.382,37.6,73.6,0.511,23.2,28.5,0.816,11.5,29.1,40.6,24.7,6.7,4.3,16.4,24.0,109.3,26.4,41,41,0.16,-0.34,-0.18,111.5,111.4,97.0,0.34299999999999997,0.113,0.5720000000000001,0.518,14.6,29.0,0.28,0.518,14.6,67.1,0.28,518923,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1991,12,Indiana Pacers,0,0,82,41,41,1.0,241.5,43.6,89.0,0.49,2.3,7.4,0.305,41.4,81.6,0.507,22.6,30.4,0.743,14.7,28.2,42.9,25.2,8.9,4.3,15.4,24.8,112.1,26.4,40,42,-0.39,0.02,-0.37,111.7,112.1,99.4,0.354,0.107,0.5660000000000001,0.511,14.4,30.6,0.287,0.511,14.4,66.4,0.287,465650,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1992,12,Indiana Pacers,0,0,82,40,42,0.9523809520000001,243.4,42.7,86.3,0.494,4.1,11.5,0.354,38.6,74.9,0.516,22.8,28.8,0.79,13.2,31.3,44.5,29.2,8.6,4.8,17.1,26.1,112.2,26.4,46,36,1.89,-0.04,1.85,111.7,109.9,99.0,0.33399999999999996,0.133,0.5660000000000001,0.518,14.7,31.8,0.264,0.518,14.7,67.4,0.264,517352,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1993,12,Indiana Pacers,0,0,82,41,41,1.0,240.9,41.1,85.6,0.48,3.1,9.6,0.326,38.0,76.0,0.5,22.4,29.3,0.7659999999999999,14.9,29.9,44.8,26.1,7.5,4.9,15.3,24.9,107.8,26.8,46,36,1.7,0.08,1.77,111.9,110.1,96.0,0.342,0.11199999999999999,0.547,0.498,13.5,34.2,0.262,0.498,13.5,67.4,0.262,530891,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1994,12,Indiana Pacers,0,1,82,47,35,1.342857143,240.9,38.6,79.5,0.486,2.2,6.1,0.368,36.4,73.4,0.496,21.5,29.1,0.738,13.8,29.4,43.2,25.1,8.6,5.6,17.6,24.1,101.0,27.2,51,31,3.45,-0.19,3.26,107.8,104.2,93.3,0.366,0.077,0.547,0.5,16.0,34.4,0.27,0.5,16.0,68.0,0.27,531812,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1995,12,Indiana Pacers,0,1,82,52,30,1.733333333,241.2,36.4,76.2,0.47700000000000004,4.6,12.0,0.38,31.8,64.2,0.496,21.9,29.1,0.7509999999999999,12.8,27.9,40.7,22.9,8.6,4.4,16.3,23.6,99.2,28.7,52,30,3.7,-0.34,3.35,109.6,105.6,90.0,0.38299999999999995,0.158,0.557,0.507,15.5,32.8,0.287,0.507,15.5,68.6,0.287,654428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,12,Indiana Pacers,0,0,82,52,30,1.733333333,240.9,36.3,75.7,0.48,4.4,11.9,0.373,31.9,63.8,0.5,22.2,29.5,0.755,12.3,27.6,39.9,23.4,7.1,3.9,16.3,24.8,99.3,29.4,50,32,3.24,-0.14,3.11,110.8,107.2,89.3,0.389,0.157,0.56,0.509,15.5,33.0,0.294,0.509,15.5,69.3,0.294,673967,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1997,12,Indiana Pacers,0,0,82,39,43,0.9069767440000001,243.0,34.8,76.3,0.456,5.2,13.8,0.381,29.5,62.5,0.47200000000000003,20.6,28.5,0.722,12.5,29.1,41.7,21.3,7.1,4.8,16.3,24.1,95.4,27.9,44,38,0.98,0.52,1.49,105.8,104.7,89.0,0.374,0.18100000000000002,0.537,0.49,15.5,31.3,0.27,0.49,15.5,70.4,0.27,636735,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1987,13,Los Angeles Clippers,1,0,82,12,70,0.171428571,241.2,40.4,89.4,0.452,1.0,4.2,0.22399999999999998,39.4,85.2,0.46299999999999997,22.8,30.7,0.742,15.0,26.1,41.1,24.0,9.2,5.3,18.2,24.4,104.5,26.2,16,66,-11.43,0.42,-11.0,101.2,112.3,102.7,0.34299999999999997,0.047,0.508,0.457,15.0,31.8,0.255,0.457,15.0,64.3,0.255,316140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
1988,13,Los Angeles Clippers,1,0,82,17,65,0.26153846199999997,241.5,38.9,87.7,0.44299999999999995,1.0,3.9,0.249,37.9,83.9,0.452,20.0,28.1,0.713,14.5,28.7,43.2,23.0,8.8,6.3,18.7,23.3,98.8,26.2,16,66,-10.32,0.07,-10.24,97.4,107.6,100.8,0.32,0.044000000000000004,0.494,0.449,15.7,30.9,0.22899999999999998,0.449,15.7,65.4,0.22899999999999998,345589,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
1989,13,Los Angeles Clippers,1,0,82,21,61,0.344262295,242.1,43.0,90.6,0.475,0.7,2.9,0.231,42.3,87.7,0.483,19.6,27.1,0.723,14.1,29.1,43.2,26.9,9.9,6.5,20.3,23.6,106.2,24.6,18,64,-9.91,0.41,-9.5,100.8,110.2,104.4,0.299,0.032,0.518,0.478,16.5,31.2,0.21600000000000003,0.478,16.5,64.0,0.21600000000000003,286614,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1990,13,Los Angeles Clippers,1,0,82,30,52,0.576923077,241.5,40.5,83.6,0.484,0.7,2.8,0.243,39.8,80.8,0.493,22.1,30.0,0.738,12.9,28.8,41.7,24.1,9.5,6.2,18.9,22.7,103.8,24.5,32,50,-3.39,0.59,-2.8,104.0,107.4,99.2,0.359,0.034,0.536,0.488,16.3,30.9,0.265,0.488,16.3,67.3,0.265,486621,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1991,13,Los Angeles Clippers,1,0,82,31,51,0.607843137,241.5,40.7,87.2,0.467,2.4,7.2,0.336,38.3,80.0,0.478,23.2,30.8,0.752,13.6,30.4,44.0,24.2,9.4,6.0,16.0,23.0,107.0,25.1,32,50,-3.45,0.29,-3.16,103.0,106.5,99.9,0.311,0.059000000000000004,0.511,0.47100000000000003,14.7,33.3,0.218,0.47100000000000003,14.7,69.2,0.218,522111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
1992,13,Los Angeles Clippers,1,0,82,45,37,1.2162162159999999,241.8,40.8,86.3,0.473,1.8,6.1,0.289,39.0,80.2,0.48700000000000004,19.5,27.1,0.72,13.8,29.2,43.0,25.0,10.0,6.1,15.5,22.8,102.9,27.3,44,38,1.07,0.03,1.1,105.8,104.7,96.5,0.314,0.071,0.524,0.483,13.6,31.6,0.226,0.483,13.6,67.5,0.226,500200,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1993,13,Los Angeles Clippers,1,0,82,41,41,1.0,241.5,43.2,89.4,0.484,1.6,6.0,0.271,41.6,83.4,0.499,19.0,26.5,0.718,14.4,28.8,43.2,27.3,10.3,6.0,16.3,23.4,107.1,26.7,42,40,0.35,-0.03,0.33,107.4,107.1,99.1,0.297,0.067,0.53,0.493,13.9,32.7,0.213,0.493,13.9,66.7,0.213,532625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1994,13,Los Angeles Clippers,1,0,82,27,55,0.490909091,241.2,40.8,87.4,0.467,3.1,10.1,0.303,37.7,77.2,0.488,18.4,26.0,0.7090000000000001,13.7,29.4,43.0,26.5,9.8,5.1,18.0,21.6,103.0,27.0,26,56,-5.72,0.44,-5.28,102.9,108.6,99.6,0.297,0.11599999999999999,0.521,0.484,15.4,30.4,0.21100000000000002,0.484,15.4,64.1,0.21100000000000002,471034,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2
1995,13,Los Angeles Clippers,1,0,82,17,65,0.26153846199999997,242.4,37.3,84.0,0.444,4.0,12.8,0.315,33.3,71.2,0.46799999999999997,18.0,25.4,0.71,13.0,25.3,38.3,22.0,9.6,5.3,16.3,26.2,96.7,24.9,18,64,-9.16,0.73,-8.43,101.5,111.1,94.3,0.302,0.153,0.508,0.46799999999999997,14.6,29.6,0.214,0.46799999999999997,14.6,65.7,0.214,438244,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1996,13,Los Angeles Clippers,1,0,82,29,53,0.5471698110000001,240.6,38.1,80.7,0.47200000000000003,6.2,16.8,0.37,31.9,64.0,0.499,17.0,24.2,0.7020000000000001,11.9,26.7,38.6,20.4,8.6,5.0,16.5,24.5,99.4,25.2,31,51,-3.6,0.13,-3.46,106.5,110.3,93.2,0.3,0.20800000000000002,0.544,0.511,15.3,29.3,0.21,0.511,15.3,67.9,0.21,405495,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
1997,13,Los Angeles Clippers,1,0,82,36,46,0.7826086959999999,243.0,36.5,81.7,0.446,5.8,16.3,0.354,30.7,65.3,0.469,18.5,25.3,0.731,13.3,27.3,40.7,20.3,8.9,5.4,16.0,24.0,97.2,25.5,34,48,-2.35,-0.31,-2.66,105.1,107.6,91.3,0.31,0.2,0.524,0.48200000000000004,14.7,30.8,0.22699999999999998,0.48200000000000004,14.7,68.1,0.22699999999999998,232895,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
1987,14,Los Angeles Lakers,1,1,82,65,17,3.823529412,240.6,45.6,88.4,0.516,2.0,5.5,0.36700000000000005,43.6,82.9,0.526,24.5,31.1,0.789,13.7,30.7,44.4,29.6,8.9,5.9,16.6,22.6,117.8,27.8,62,20,9.3,-0.99,8.32,115.6,106.5,101.6,0.35200000000000004,0.062,0.5770000000000001,0.528,14.0,34.1,0.278,0.528,14.0,66.3,0.278,681207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,14,Los Angeles Lakers,1,1,82,62,20,3.1,241.5,43.6,86.3,0.505,1.7,5.8,0.297,41.9,80.5,0.52,23.9,30.2,0.789,13.1,30.4,43.5,28.6,8.2,4.9,16.1,20.9,112.8,28.9,56,26,5.84,-1.03,4.81,113.1,107.3,99.1,0.35,0.068,0.5660000000000001,0.515,13.9,32.3,0.276,0.515,13.9,67.9,0.276,708477,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,14,Los Angeles Lakers,1,1,82,57,25,2.28,241.5,43.7,87.1,0.502,2.8,8.1,0.34,40.9,79.0,0.518,24.5,30.6,0.802,13.3,31.9,45.2,27.8,8.8,5.1,16.4,20.4,114.7,29.5,58,24,7.17,-0.79,6.38,113.8,106.7,100.1,0.35100000000000003,0.09300000000000001,0.57,0.518,14.0,33.0,0.282,0.518,14.0,68.9,0.282,717349,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,14,Los Angeles Lakers,1,0,82,63,19,3.315789474,242.1,41.9,85.5,0.49,3.8,10.3,0.36700000000000005,38.1,75.2,0.507,23.2,29.5,0.787,13.4,30.0,43.4,27.2,8.0,5.4,15.0,21.2,110.7,28.9,58,24,6.78,-0.04,6.74,114.0,107.0,96.3,0.345,0.12,0.562,0.512,13.2,32.8,0.271,0.512,13.2,68.5,0.271,712498,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,14,Los Angeles Lakers,1,1,82,58,24,2.416666667,241.8,40.9,88.6,0.462,2.2,7.0,0.311,38.7,81.6,0.475,15.6,20.7,0.752,13.8,26.7,40.5,24.4,8.1,4.1,14.3,22.2,99.6,28.4,59,23,6.74,-0.01,6.73,112.1,105.0,94.1,0.327,0.10800000000000001,0.551,0.5,13.2,33.0,0.261,0.5,13.2,68.3,0.261,682024,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1992,14,Los Angeles Lakers,1,0,82,43,39,1.102564103,241.8,38.8,85.1,0.456,1.5,5.4,0.267,37.4,79.7,0.469,21.3,27.8,0.7659999999999999,14.1,26.8,40.9,22.0,9.2,4.9,13.3,18.8,100.4,28.3,38,44,-1.1,0.15,-0.95,107.7,108.9,92.5,0.327,0.064,0.516,0.465,12.0,32.7,0.25,0.465,12.0,64.0,0.25,699240,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
