Season,TeamID,Team,E/W,Conference Finalist,G,W,L,W/L,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Age,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%.1,TOV%.1,DRB%,FT/FGA.1,Attendance,"(0, 0)","(0, 1)","(0, 2)","(1, 0)","(1, 1)","(1, 2)","(2, 0)","(2, 1)","(2, 2)","(0, 0, 0)","(0, 0, 1)","(0, 0, 2)","(0, 1, 0)","(0, 1, 1)","(0, 1, 2)","(0, 2, 0)","(0, 2, 1)","(0, 2, 2)","(1, 0, 0)","(1, 0, 1)","(1, 0, 2)","(1, 1, 0)","(1, 1, 1)","(1, 1, 2)","(1, 2, 0)","(1, 2, 1)","(1, 2, 2)","(2, 0, 0)","(2, 0, 1)","(2, 0, 2)","(2, 1, 0)","(2, 1, 1)","(2, 1, 2)","(2, 2, 0)","(2, 2, 1)","(2, 2, 2)",Standings_Bucket,Standings_Bucket_Next
2003,12,Indiana Pacers,0,0,82,48,34,1.411764706,242.7,35.5,80.6,0.441,4.6,13.6,0.33899999999999997,30.9,66.9,0.461,21.2,27.7,0.7659999999999999,12.2,32.0,44.2,23.3,8.5,5.4,14.8,22.1,96.8,25.9,51,31,3.49,-0.7,2.79,104.6,100.8,91.6,0.344,0.16899999999999998,0.522,0.469,13.7,29.0,0.263,0.469,13.7,72.3,0.263,670461,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,12,Indiana Pacers,0,1,82,61,21,2.904761905,241.5,33.6,77.1,0.435,5.5,15.6,0.35100000000000003,28.1,61.5,0.457,18.8,24.6,0.764,11.8,29.9,41.7,21.6,8.9,5.0,14.4,20.8,91.4,27.1,58,24,5.76,-0.82,4.93,103.8,97.2,87.5,0.319,0.203,0.52,0.47100000000000003,14.1,28.5,0.243,0.47100000000000003,14.1,73.9,0.243,678326,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005,12,Indiana Pacers,0,0,82,44,38,1.1578947370000001,242.7,32.5,75.2,0.43200000000000005,6.6,19.2,0.344,25.9,56.0,0.46299999999999997,21.3,26.9,0.792,10.6,29.5,40.1,18.2,7.5,4.4,14.3,23.0,93.0,28.3,43,39,0.76,-0.27,0.49,105.5,104.6,87.2,0.358,0.255,0.534,0.47600000000000003,14.1,26.4,0.28300000000000003,0.47600000000000003,14.1,71.3,0.28300000000000003,696764,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2006,12,Indiana Pacers,0,0,82,41,41,1.0,240.6,34.0,76.5,0.444,6.5,18.7,0.349,27.4,57.8,0.475,19.4,26.3,0.737,11.0,31.2,42.2,19.9,7.3,5.0,15.3,22.2,93.9,27.3,47,35,1.89,-0.27,1.62,104.5,102.4,89.7,0.344,0.245,0.5329999999999999,0.48700000000000004,14.8,27.1,0.254,0.48700000000000004,14.8,72.6,0.254,663368,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2007,12,Indiana Pacers,0,0,82,35,47,0.7446808509999999,241.2,35.0,80.0,0.43799999999999994,5.9,16.9,0.34600000000000003,29.2,63.1,0.462,19.7,25.9,0.76,12.1,29.8,41.8,20.5,7.3,5.5,16.3,23.3,95.6,27.2,34,48,-2.44,-0.18,-2.62,102.9,105.5,92.4,0.324,0.212,0.523,0.474,15.1,28.4,0.24600000000000002,0.474,15.1,72.7,0.24600000000000002,629750,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2
2008,12,Indiana Pacers,0,0,82,36,46,0.7826086959999999,240.9,37.8,85.3,0.444,9.2,24.6,0.374,28.6,60.6,0.47200000000000003,19.1,24.9,0.768,11.0,32.1,43.1,22.7,7.6,5.0,15.1,23.4,104.0,26.7,37,45,-1.4,-0.46,-1.87,106.0,107.5,97.7,0.292,0.289,0.54,0.498,13.5,24.4,0.22399999999999998,0.498,13.5,73.9,0.22399999999999998,501092,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2009,12,Indiana Pacers,0,0,82,36,46,0.7826086959999999,241.8,39.3,86.3,0.455,8.0,21.0,0.37799999999999995,31.3,65.3,0.48,18.6,23.0,0.807,11.3,32.5,43.7,21.6,7.0,5.3,14.5,23.1,105.1,26.5,38,44,-1.11,0.35,-0.76,108.1,109.2,96.5,0.267,0.244,0.545,0.501,13.1,25.4,0.215,0.501,13.1,74.5,0.215,581472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2010,12,Indiana Pacers,0,0,82,32,50,0.64,240.3,36.8,83.2,0.44299999999999995,8.0,23.1,0.348,28.8,60.1,0.479,19.1,24.6,0.775,9.6,31.9,41.5,21.1,7.1,5.4,15.0,22.5,100.8,26.6,33,49,-3.01,-0.1,-3.11,103.7,106.8,97.1,0.29600000000000004,0.278,0.536,0.491,13.8,21.6,0.22899999999999998,0.491,13.8,73.0,0.22899999999999998,582295,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
2011,12,Indiana Pacers,0,0,82,37,45,0.8222222220000001,241.2,36.6,82.8,0.442,7.1,20.2,0.354,29.5,62.6,0.47100000000000003,19.4,24.8,0.782,11.1,32.4,43.5,19.6,7.1,5.6,15.4,21.7,99.8,25.9,38,44,-1.07,-0.3,-1.38,104.8,106.0,94.7,0.3,0.244,0.5329999999999999,0.486,14.1,25.9,0.235,0.486,14.1,74.1,0.235,555077,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2012,12,Indiana Pacers,0,0,66,42,24,1.75,242.3,35.7,81.4,0.43799999999999994,5.9,16.1,0.368,29.7,65.3,0.455,20.4,26.1,0.782,12.5,31.4,43.9,18.6,7.9,5.4,14.0,21.7,97.7,26.3,41,25,3.3,-0.71,2.6,106.7,103.1,90.7,0.321,0.198,0.526,0.474,13.1,29.2,0.251,0.474,13.1,72.3,0.251,467561,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,Indiana Pacers,0,1,81,49,32,1.53125,241.9,35.1,80.6,0.436,6.9,19.7,0.34700000000000003,28.3,60.8,0.465,17.6,23.6,0.746,12.9,33.0,45.9,20.3,7.2,6.3,15.1,20.0,94.7,25.7,52,29,4.02,-0.69,3.34,104.3,99.8,90.2,0.293,0.245,0.521,0.479,14.3,30.3,0.21899999999999997,0.479,14.3,74.6,0.21899999999999997,626069,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,12,Indiana Pacers,0,1,82,56,26,2.153846154,241.2,36.0,80.2,0.449,6.7,18.8,0.35700000000000004,29.3,61.4,0.47700000000000004,18.1,23.3,0.779,10.2,34.5,44.7,20.1,6.7,5.4,15.1,20.4,96.7,27.2,54,28,4.4,-0.77,3.63,104.1,99.3,92.5,0.29,0.235,0.535,0.49,14.3,24.9,0.226,0.49,14.3,76.8,0.226,717542,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2015,12,Indiana Pacers,0,0,82,38,44,0.8636363640000001,242.1,36.6,83.2,0.439,7.5,21.2,0.35200000000000004,29.1,62.0,0.469,16.7,22.2,0.7559999999999999,10.4,34.4,44.9,21.4,6.2,4.6,14.0,21.2,97.3,28.3,42,40,0.28,-0.51,-0.23,103.5,103.2,93.2,0.266,0.255,0.523,0.484,13.1,24.0,0.201,0.484,13.1,77.9,0.201,691434,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2016,12,Indiana Pacers,0,0,82,45,37,1.2162162159999999,242.4,38.3,85.2,0.45,8.1,23.0,0.35100000000000003,30.2,62.1,0.486,17.4,22.8,0.764,10.3,33.9,44.2,21.2,9.0,4.8,14.9,20.0,102.2,26.9,46,36,1.71,-0.09,1.62,104.6,102.9,96.6,0.268,0.27,0.536,0.49700000000000005,13.5,23.4,0.205,0.49700000000000005,13.5,76.0,0.205,690733,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2017,12,Indiana Pacers,0,0,82,42,40,1.05,242.1,39.3,84.5,0.465,8.6,23.0,0.376,30.6,61.5,0.498,17.9,22.1,0.81,9.0,33.0,42.0,22.5,8.2,5.0,13.8,19.5,105.1,27.0,40,42,-0.22,-0.42,-0.64,108.6,108.8,95.9,0.261,0.272,0.5579999999999999,0.516,12.8,21.2,0.212,0.516,12.8,75.5,0.212,684578,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1990,16,Miami Heat,0,0,82,18,64,0.28125,240.6,41.3,89.6,0.461,1.1,3.7,0.293,40.2,85.9,0.46799999999999997,17.0,24.7,0.687,15.1,28.2,43.4,23.9,9.0,4.7,19.0,25.9,100.6,24.7,18,64,-9.72,0.13,-9.59,99.3,108.9,101.0,0.276,0.040999999999999995,0.501,0.467,15.9,33.5,0.19,0.467,15.9,67.3,0.19,615328,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1991,16,Miami Heat,0,0,82,24,58,0.413793103,241.2,40.7,85.0,0.478,2.1,6.3,0.337,38.6,78.8,0.489,24.4,31.7,0.767,14.3,28.8,43.2,24.5,10.4,6.1,17.9,23.9,107.8,24.0,25,57,-5.99,0.08,-5.91,102.0,108.1,99.3,0.32299999999999995,0.065,0.512,0.469,16.0,34.3,0.231,0.469,16.0,66.2,0.231,615328,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
1992,16,Miami Heat,0,0,82,38,44,0.8636363640000001,241.8,39.7,86.1,0.461,3.1,9.2,0.342,36.6,77.0,0.475,22.4,28.4,0.79,14.5,28.9,43.3,21.3,8.2,4.5,16.8,22.2,105.0,24.4,30,52,-4.21,0.27,-3.94,106.7,110.9,97.7,0.33,0.106,0.532,0.479,14.6,33.0,0.26,0.479,14.6,67.6,0.26,613583,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
1993,16,Miami Heat,0,0,82,36,46,0.7826086959999999,244.0,38.1,83.5,0.456,4.1,11.5,0.354,34.1,72.1,0.473,23.3,30.2,0.7709999999999999,13.8,29.1,42.9,20.6,7.4,4.3,15.7,24.5,103.6,25.2,38,44,-1.15,0.21,-0.93,107.7,108.9,94.6,0.361,0.13699999999999998,0.535,0.48100000000000004,13.9,31.9,0.27899999999999997,0.48100000000000004,13.9,69.8,0.27899999999999997,614915,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1
1994,16,Miami Heat,0,0,82,42,40,1.05,241.5,39.0,84.1,0.46399999999999997,4.1,12.2,0.33799999999999997,34.9,71.9,0.485,21.3,27.1,0.785,15.1,29.4,44.4,22.6,7.8,4.6,16.0,24.7,103.4,26.0,48,34,2.67,-0.27,2.4,109.5,106.7,93.8,0.322,0.145,0.5379999999999999,0.488,14.3,35.3,0.253,0.488,14.3,69.1,0.253,617242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
1995,16,Miami Heat,0,0,82,32,50,0.64,241.5,38.3,82.2,0.467,5.3,14.4,0.369,33.0,67.8,0.48700000000000004,19.1,26.0,0.736,13.3,27.7,41.0,21.7,8.1,3.6,15.7,24.4,101.1,27.1,36,46,-1.63,-0.21,-1.85,108.2,109.9,92.9,0.317,0.175,0.54,0.499,14.4,31.7,0.233,0.499,14.4,68.7,0.233,598761,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1
1996,16,Miami Heat,0,0,82,42,40,1.05,241.2,35.4,77.4,0.457,6.7,17.8,0.379,28.7,59.6,0.48100000000000004,18.9,26.7,0.71,12.2,30.4,42.6,21.4,7.0,5.4,17.0,26.3,96.5,27.4,45,37,1.43,0.03,1.46,105.3,103.8,91.1,0.345,0.23,0.541,0.501,16.0,30.1,0.245,0.501,16.0,71.8,0.245,606088,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1997,16,Miami Heat,0,1,82,61,21,2.904761905,241.5,34.4,76.0,0.45299999999999996,8.3,22.7,0.364,26.1,53.3,0.491,17.7,24.7,0.7190000000000001,11.7,29.3,41.0,21.2,7.9,5.4,15.9,23.4,94.8,27.2,57,25,5.49,0.07,5.56,106.8,100.6,88.2,0.324,0.299,0.546,0.507,15.5,29.2,0.233,0.507,15.5,70.6,0.233,615160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,16,Miami Heat,0,0,82,55,27,2.0370370369999997,240.9,34.8,77.2,0.45,6.7,18.8,0.355,28.1,58.3,0.48100000000000004,18.8,25.4,0.7390000000000001,12.5,29.5,42.0,21.4,8.1,5.2,15.0,24.2,95.0,28.1,56,26,4.93,0.16,5.09,107.6,102.0,87.9,0.32899999999999996,0.244,0.5379999999999999,0.494,14.5,31.5,0.243,0.494,14.5,69.6,0.243,614861,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,16,Miami Heat,0,0,50,33,17,1.941176471,240.5,32.3,71.3,0.45299999999999996,5.8,16.1,0.359,26.5,55.2,0.48100000000000004,18.6,25.2,0.735,10.1,30.2,40.3,20.4,6.5,6.1,14.9,20.7,89.0,30.3,35,15,4.96,0.15,5.11,104.7,98.9,84.8,0.354,0.226,0.54,0.494,15.3,27.3,0.26,0.494,15.3,71.0,0.26,378813,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,16,Miami Heat,0,0,82,52,30,1.733333333,241.8,36.3,78.8,0.46,5.4,14.7,0.371,30.8,64.1,0.48100000000000004,16.4,22.3,0.736,11.2,31.9,43.2,23.5,7.1,6.4,15.0,23.7,94.4,29.2,50,32,3.11,-0.36,2.75,104.5,101.0,89.7,0.28300000000000003,0.18600000000000003,0.5329999999999999,0.495,14.5,28.2,0.20800000000000002,0.495,14.5,72.9,0.20800000000000002,706725,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,16,Miami Heat,0,0,82,50,32,1.5625,242.4,32.9,76.3,0.43,5.8,16.9,0.345,27.0,59.4,0.455,17.4,22.9,0.759,9.9,29.7,39.6,19.9,7.7,3.7,13.7,21.0,88.9,30.9,48,34,2.29,-0.57,1.73,101.1,98.5,87.1,0.299,0.221,0.515,0.469,13.7,24.3,0.22699999999999998,0.469,13.7,72.7,0.22699999999999998,678186,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2002,16,Miami Heat,0,0,82,36,46,0.7826086959999999,243.0,34.2,77.8,0.439,3.8,11.0,0.34700000000000003,30.4,66.9,0.45399999999999996,15.1,20.8,0.7240000000000001,11.0,31.0,42.0,20.3,6.7,5.5,14.8,22.5,87.2,30.1,36,46,-1.54,-0.31,-1.84,98.5,100.2,87.4,0.268,0.141,0.501,0.46299999999999997,14.6,26.6,0.19399999999999998,0.46299999999999997,14.6,74.0,0.19399999999999998,655549,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2003,16,Miami Heat,0,0,82,25,57,0.43859649100000003,241.8,32.8,79.5,0.41200000000000003,4.2,13.4,0.316,28.5,66.1,0.43200000000000005,15.8,20.6,0.765,11.6,30.0,41.6,18.3,7.2,4.0,14.2,22.6,85.6,26.5,25,57,-5.05,-0.08,-5.13,96.7,102.4,87.8,0.259,0.16899999999999998,0.483,0.439,13.8,26.8,0.198,0.439,13.8,73.9,0.198,628242,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
2004,16,Miami Heat,0,0,82,42,40,1.05,240.9,33.3,78.3,0.425,5.9,16.5,0.35700000000000004,27.4,61.7,0.44299999999999995,17.8,23.4,0.762,11.5,30.0,41.5,19.1,7.2,3.8,13.9,22.1,90.3,26.4,43,39,0.52,-0.65,-0.13,102.2,101.7,88.0,0.298,0.21100000000000002,0.51,0.46299999999999997,13.5,27.4,0.22699999999999998,0.46299999999999997,13.5,73.4,0.22699999999999998,624809,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2005,16,Miami Heat,0,1,82,59,23,2.565217391,243.7,37.8,77.7,0.486,5.8,15.4,0.377,32.0,62.3,0.513,20.2,30.1,0.672,10.8,32.2,43.0,21.8,6.4,5.8,13.7,22.1,101.5,28.0,59,23,6.52,-0.76,5.77,110.2,103.1,90.8,0.387,0.198,0.5589999999999999,0.524,13.1,27.0,0.26,0.524,13.1,74.1,0.26,815143,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,16,Miami Heat,0,1,82,52,30,1.733333333,240.9,37.1,77.5,0.478,6.1,17.6,0.345,31.0,59.9,0.517,19.7,28.2,0.7,10.5,32.6,43.1,20.6,6.4,5.4,14.5,22.8,99.9,29.2,52,30,3.87,-0.27,3.59,108.7,104.5,91.6,0.363,0.22699999999999998,0.556,0.517,13.9,26.7,0.254,0.517,13.9,76.4,0.254,818149,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,16,Miami Heat,0,0,82,44,38,1.1578947370000001,242.1,35.6,76.7,0.46399999999999997,6.4,18.8,0.34299999999999997,29.2,57.9,0.503,17.0,24.6,0.69,10.0,30.8,40.8,20.5,6.9,5.4,14.6,21.3,94.6,29.3,38,44,-0.91,-0.29,-1.21,104.3,105.3,89.9,0.321,0.245,0.541,0.506,14.3,24.9,0.222,0.506,14.3,73.3,0.222,808541,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2008,16,Miami Heat,0,0,82,15,67,0.223880597,241.8,34.2,77.3,0.44299999999999995,6.0,16.7,0.358,28.3,60.5,0.467,16.9,23.2,0.727,9.1,28.6,37.6,20.0,7.2,4.3,14.7,20.4,91.4,27.4,18,64,-8.65,0.11,-8.53,100.5,110.0,90.2,0.3,0.217,0.522,0.48200000000000004,14.4,22.1,0.218,0.48200000000000004,14.4,71.9,0.218,798004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2009,16,Miami Heat,0,0,82,43,39,1.102564103,243.4,37.0,81.0,0.457,7.1,19.9,0.35700000000000004,29.9,61.2,0.489,17.2,22.8,0.754,10.1,29.4,39.5,20.4,7.9,5.5,12.5,20.7,98.3,25.6,42,40,0.26,0.23,0.49,107.8,107.6,89.9,0.282,0.245,0.54,0.5,12.1,24.6,0.212,0.5,12.1,72.9,0.212,748778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2010,16,Miami Heat,0,0,82,47,35,1.342857143,242.4,36.4,79.5,0.45799999999999996,6.0,17.4,0.34600000000000003,30.4,62.1,0.489,17.7,23.5,0.752,10.7,31.1,41.8,18.9,7.4,5.6,13.2,20.9,96.5,27.1,48,34,2.28,-0.29,1.99,106.6,104.1,89.6,0.29600000000000004,0.21899999999999997,0.537,0.496,12.8,26.1,0.223,0.496,12.8,74.9,0.223,726935,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011,16,Miami Heat,0,1,82,58,24,2.416666667,241.2,37.0,76.8,0.48100000000000004,6.7,18.0,0.37,30.3,58.8,0.515,21.5,27.9,0.769,9.6,32.5,42.1,20.0,6.6,5.2,13.9,20.4,102.1,29.0,61,21,7.46,-0.71,6.76,111.7,103.5,90.9,0.363,0.235,0.573,0.524,13.5,25.2,0.27899999999999997,0.524,13.5,75.5,0.27899999999999997,810930,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,16,Miami Heat,0,1,66,46,20,2.3,243.0,37.1,79.0,0.469,5.6,15.6,0.359,31.5,63.4,0.496,18.8,24.2,0.775,10.4,31.2,41.6,20.0,8.9,5.4,15.2,19.4,98.5,28.3,47,19,5.98,-0.27,5.72,106.6,100.2,91.2,0.307,0.198,0.5489999999999999,0.505,14.5,26.6,0.23800000000000002,0.505,14.5,73.9,0.23800000000000002,657855,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,16,Miami Heat,0,1,82,66,16,4.125,242.4,38.4,77.4,0.496,8.7,22.1,0.396,29.6,55.4,0.536,17.4,23.0,0.754,8.2,30.4,38.6,23.0,8.7,5.4,13.9,18.7,102.9,30.3,62,20,7.87,-0.84,7.03,112.3,103.7,90.7,0.297,0.285,0.588,0.552,13.7,22.2,0.22399999999999998,0.552,13.7,73.0,0.22399999999999998,819290,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,16,Miami Heat,0,1,82,54,28,1.928571429,242.4,38.3,76.5,0.501,8.1,22.3,0.364,30.2,54.2,0.5579999999999999,17.5,23.0,0.76,7.6,29.2,36.9,22.5,8.9,4.5,14.8,19.5,102.2,30.6,54,28,4.76,-0.61,4.15,110.9,105.8,91.2,0.3,0.292,0.59,0.5539999999999999,14.6,20.6,0.228,0.5539999999999999,14.6,73.0,0.228,811036,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2015,16,Miami Heat,0,0,82,37,45,0.8222222220000001,240.6,35.2,77.2,0.456,6.8,20.2,0.335,28.4,57.0,0.499,17.5,23.7,0.741,9.1,30.0,39.1,19.8,7.8,4.5,14.8,20.0,94.7,28.5,33,49,-2.6,-0.32,-2.92,103.9,106.7,90.9,0.306,0.262,0.54,0.5,14.5,23.2,0.22699999999999998,0.5,14.5,73.4,0.22699999999999998,808223,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2016,16,Miami Heat,0,0,82,48,34,1.411764706,241.8,38.4,81.7,0.47,6.1,18.0,0.336,32.3,63.6,0.508,17.1,23.0,0.7440000000000001,9.8,34.3,44.1,20.8,6.7,6.5,14.1,18.3,100.0,28.4,46,36,1.65,-0.14,1.5,106.1,104.4,93.6,0.282,0.221,0.545,0.508,13.3,23.8,0.21,0.508,13.3,77.8,0.21,809350,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
2017,16,Miami Heat,0,0,82,41,41,1.0,241.2,39.0,85.8,0.455,9.9,27.0,0.365,29.2,58.8,0.496,15.2,21.6,0.706,10.6,33.0,43.6,21.2,7.2,5.7,13.4,20.5,103.2,26.5,44,38,1.06,-0.29,0.77,107.8,106.7,95.2,0.251,0.314,0.541,0.512,12.4,24.2,0.177,0.512,12.4,76.4,0.177,805400,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
1987,17,Milwaukee Bucks,0,0,82,50,32,1.5625,241.2,42.2,88.8,0.475,2.3,7.0,0.32299999999999995,39.9,81.8,0.488,23.8,31.1,0.7659999999999999,13.6,28.3,42.0,24.9,10.3,4.8,15.4,26.6,110.4,27.7,51,31,3.91,0.12,4.04,109.5,105.6,100.3,0.35,0.079,0.539,0.48700000000000004,13.0,31.1,0.268,0.48700000000000004,13.0,66.1,0.268,451797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1988,17,Milwaukee Bucks,0,0,82,42,40,1.05,241.2,41.0,86.3,0.475,1.6,5.0,0.324,39.4,81.3,0.485,22.3,28.8,0.775,13.6,28.5,42.1,26.8,8.2,4.6,15.5,24.3,106.1,28.6,42,40,0.54,0.68,1.21,108.2,107.6,97.6,0.33399999999999996,0.057999999999999996,0.536,0.485,13.6,31.8,0.259,0.485,13.6,66.6,0.259,441615,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1989,17,Milwaukee Bucks,0,0,82,49,33,1.484848485,240.9,41.5,87.4,0.474,2.2,6.9,0.316,39.3,80.5,0.488,23.8,29.0,0.821,13.8,27.7,41.5,25.3,10.0,3.9,15.9,23.8,108.9,28.5,50,32,3.61,0.5,4.11,110.1,106.4,98.6,0.332,0.079,0.544,0.48700000000000004,13.7,32.7,0.273,0.48700000000000004,13.7,67.5,0.273,700984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
